"Date_YYYYMMDD","LOCAL_ID","LOCAL_NAME","SNODAS_SWE_UpstreamTotal_Volume_acft","Updated_Timestamp"
20030930,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031001,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031002,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031003,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031004,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031005,3215,S. PLATTE RIVER NR KERSEY CO,109.0,2017-06-02 12:10 America/Denver
20031006,3215,S. PLATTE RIVER NR KERSEY CO,162.0,2017-06-02 12:10 America/Denver
20031007,3215,S. PLATTE RIVER NR KERSEY CO,97.0,2017-06-02 12:10 America/Denver
20031008,3215,S. PLATTE RIVER NR KERSEY CO,27.0,2017-06-02 12:10 America/Denver
20031009,3215,S. PLATTE RIVER NR KERSEY CO,1.0,2017-06-02 12:10 America/Denver
20031010,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031011,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031012,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031013,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031014,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031015,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031016,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031017,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031018,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031019,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031020,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031021,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031022,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031023,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031024,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031025,3215,S. PLATTE RIVER NR KERSEY CO,1377.0,2017-06-02 12:10 America/Denver
20031026,3215,S. PLATTE RIVER NR KERSEY CO,850.0,2017-06-02 12:10 America/Denver
20031027,3215,S. PLATTE RIVER NR KERSEY CO,33.0,2017-06-02 12:10 America/Denver
20031028,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031029,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031030,3215,S. PLATTE RIVER NR KERSEY CO,,2017-06-02 12:10 America/Denver
20031031,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031101,3215,S. PLATTE RIVER NR KERSEY CO,0.0,2017-06-02 12:10 America/Denver
20031102,3215,S. PLATTE RIVER NR KERSEY CO,188.0,2017-06-02 12:10 America/Denver
20031103,3215,S. PLATTE RIVER NR KERSEY CO,482.0,2017-06-02 12:10 America/Denver
20031104,3215,S. PLATTE RIVER NR KERSEY CO,2028.0,2017-06-02 12:10 America/Denver
20031105,3215,S. PLATTE RIVER NR KERSEY CO,850.0,2017-06-02 12:10 America/Denver
20031106,3215,S. PLATTE RIVER NR KERSEY CO,1041.0,2017-06-02 12:10 America/Denver
20031107,3215,S. PLATTE RIVER NR KERSEY CO,766.0,2017-06-02 12:10 America/Denver
20031108,3215,S. PLATTE RIVER NR KERSEY CO,2130.0,2017-06-02 12:10 America/Denver
20031109,3215,S. PLATTE RIVER NR KERSEY CO,5119.0,2017-06-02 12:10 America/Denver
20031110,3215,S. PLATTE RIVER NR KERSEY CO,2459.0,2017-06-02 12:10 America/Denver
20031111,3215,S. PLATTE RIVER NR KERSEY CO,2480.0,2017-06-02 12:10 America/Denver
20031112,3215,S. PLATTE RIVER NR KERSEY CO,2724.0,2017-06-02 12:10 America/Denver
20031113,3215,S. PLATTE RIVER NR KERSEY CO,28289.0,2017-06-02 12:10 America/Denver
20031114,3215,S. PLATTE RIVER NR KERSEY CO,28279.0,2017-06-02 12:10 America/Denver
20031115,3215,S. PLATTE RIVER NR KERSEY CO,27859.0,2017-06-02 12:10 America/Denver
20031116,3215,S. PLATTE RIVER NR KERSEY CO,26944.0,2017-06-02 12:10 America/Denver
20031117,3215,S. PLATTE RIVER NR KERSEY CO,25925.0,2017-06-02 12:10 America/Denver
20031118,3215,S. PLATTE RIVER NR KERSEY CO,29838.0,2017-06-02 12:10 America/Denver
20031119,3215,S. PLATTE RIVER NR KERSEY CO,27659.0,2017-06-02 12:10 America/Denver
20031120,3215,S. PLATTE RIVER NR KERSEY CO,65251.0,2017-06-02 12:10 America/Denver
20031121,3215,S. PLATTE RIVER NR KERSEY CO,56782.0,2017-06-02 12:10 America/Denver
20031122,3215,S. PLATTE RIVER NR KERSEY CO,53991.0,2017-06-02 12:10 America/Denver
20031123,3215,S. PLATTE RIVER NR KERSEY CO,110645.0,2017-06-02 12:10 America/Denver
20031124,3215,S. PLATTE RIVER NR KERSEY CO,97724.0,2017-06-02 12:10 America/Denver
20031125,3215,S. PLATTE RIVER NR KERSEY CO,65734.0,2017-06-02 12:10 America/Denver
20031126,3215,S. PLATTE RIVER NR KERSEY CO,59431.0,2017-06-02 12:10 America/Denver
20031127,3215,S. PLATTE RIVER NR KERSEY CO,57413.0,2017-06-02 12:10 America/Denver
20031128,3215,S. PLATTE RIVER NR KERSEY CO,55579.0,2017-06-02 12:10 America/Denver
20031129,3215,S. PLATTE RIVER NR KERSEY CO,51154.0,2017-06-02 12:10 America/Denver
20031130,3215,S. PLATTE RIVER NR KERSEY CO,45960.0,2017-06-02 12:10 America/Denver
20031201,3215,S. PLATTE RIVER NR KERSEY CO,43090.0,2017-06-02 12:10 America/Denver
20031202,3215,S. PLATTE RIVER NR KERSEY CO,55060.0,2017-06-02 12:10 America/Denver
20031203,3215,S. PLATTE RIVER NR KERSEY CO,51666.0,2017-06-02 12:10 America/Denver
20031204,3215,S. PLATTE RIVER NR KERSEY CO,49530.0,2017-06-02 12:10 America/Denver
20031205,3215,S. PLATTE RIVER NR KERSEY CO,48102.0,2017-06-02 12:10 America/Denver
20031206,3215,S. PLATTE RIVER NR KERSEY CO,46669.0,2017-06-02 12:10 America/Denver
20031207,3215,S. PLATTE RIVER NR KERSEY CO,44247.0,2017-06-02 12:10 America/Denver
20031208,3215,S. PLATTE RIVER NR KERSEY CO,42786.0,2017-06-02 12:10 America/Denver
20031209,3215,S. PLATTE RIVER NR KERSEY CO,149657.0,2017-06-02 12:10 America/Denver
20031210,3215,S. PLATTE RIVER NR KERSEY CO,147049.0,2017-06-02 12:10 America/Denver
20031211,3215,S. PLATTE RIVER NR KERSEY CO,128543.0,2017-06-02 12:10 America/Denver
20031212,3215,S. PLATTE RIVER NR KERSEY CO,244808.0,2017-06-02 12:10 America/Denver
20031213,3215,S. PLATTE RIVER NR KERSEY CO,236371.0,2017-06-02 12:10 America/Denver
20031214,3215,S. PLATTE RIVER NR KERSEY CO,206338.0,2017-06-02 12:10 America/Denver
20031215,3215,S. PLATTE RIVER NR KERSEY CO,141545.0,2017-06-02 12:10 America/Denver
20031216,3215,S. PLATTE RIVER NR KERSEY CO,155906.0,2017-06-02 12:10 America/Denver
20031217,3215,S. PLATTE RIVER NR KERSEY CO,144369.0,2017-06-02 12:10 America/Denver
20031218,3215,S. PLATTE RIVER NR KERSEY CO,125385.0,2017-06-02 12:10 America/Denver
20031219,3215,S. PLATTE RIVER NR KERSEY CO,199432.0,2017-06-02 12:10 America/Denver
20031220,3215,S. PLATTE RIVER NR KERSEY CO,167844.0,2017-06-02 12:10 America/Denver
20031221,3215,S. PLATTE RIVER NR KERSEY CO,138755.0,2017-06-02 12:10 America/Denver
20031222,3215,S. PLATTE RIVER NR KERSEY CO,136183.0,2017-06-02 12:10 America/Denver
20031223,3215,S. PLATTE RIVER NR KERSEY CO,160451.0,2017-06-02 12:10 America/Denver
20031224,3215,S. PLATTE RIVER NR KERSEY CO,141581.0,2017-06-02 12:10 America/Denver
20031225,3215,S. PLATTE RIVER NR KERSEY CO,133284.0,2017-06-02 12:10 America/Denver
20031226,3215,S. PLATTE RIVER NR KERSEY CO,129502.0,2017-06-02 12:10 America/Denver
