"Date_YYYYMMDD","LOCAL_ID","LOCAL_NAME","SNODAS_SWE_UpstreamTotal_Volume_acft","Updated_Timestamp"
20030930,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031001,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031002,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031003,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031004,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031005,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031006,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031007,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031008,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031009,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031010,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031011,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031012,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031013,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031014,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031015,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031016,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031017,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
20031018,3291,"BIJOU CR AT 36 HIGHWAY, CO",0.0,2017-06-02 12:10 America/Denver
