"Date_YYYYMMDD","LOCAL_ID","LOCAL_NAME","SNODAS_SWE_UpstreamTotal_Volume_acft","Updated_Timestamp"
20030930,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031001,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031002,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031003,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031004,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031005,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031006,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031007,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031008,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031009,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031010,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031011,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031012,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031013,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031014,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031015,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031016,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031017,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031018,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031019,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031020,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
20031021,549,HELL CREEK ABOVE BONNY LAKE,0.0,2017-06-02 12:10 America/Denver
