"Date_YYYYMMDD","LOCAL_ID","LOCAL_NAME","SNODAS_SWE_UpstreamTotal_Volume_acft","Updated_Timestamp"
20030930,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031001,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031002,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031003,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031004,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031005,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031006,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031007,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031008,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031009,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031010,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031011,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031012,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031013,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031014,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031015,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031016,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031017,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031018,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031019,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031020,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031021,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031022,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031023,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031024,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031025,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031026,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031027,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031028,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031029,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031030,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,,2017-06-02 12:10 America/Denver
20031031,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031101,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031102,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031103,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031104,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031105,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031106,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
20031107,405,SMOKY HILL RIVER NR RUSSEL SPRINGS KS,0.0,2017-06-02 12:10 America/Denver
